frame,x,y,w,h,cx,cy
1602,244,102,16,16,252,110
1603,383,248,14,14,390,255
1603,262,214,14,13,269,220
1603,48,176,22,14,59,183
1603,244,102,16,16,252,110
1604,383,248,14,14,390,255
1604,270,205,14,13,277,211
1604,48,176,22,14,59,183
1604,244,102,16,16,252,110
1605,383,248,14,14,390,255
1605,279,197,13,13,285,203
1605,48,176,22,14,59,183
1605,244,102,16,16,252,110
1606,383,248,14,14,390,255
1606,286,189,14,13,293,195
1606,48,176,22,14,59,183
1606,244,102,16,16,252,110
1607,383,248,14,14,390,255
1607,295,180,13,14,301,187
1607,48,176,22,14,59,183
1607,244,102,16,16,252,110
1608,383,248,14,14,390,255
1608,48,176,22,14,59,183
1608,304,172,12,14,310,179
1608,244,102,16,16,252,110
1609,383,248,14,14,390,255
1609,48,176,22,14,59,183
1609,311,164,13,14,317,171
1609,244,102,16,16,252,110
1610,383,248,14,14,390,255
1610,48,176,22,14,59,183
1610,320,156,12,14,326,163
1610,244,102,16,16,252,110
1611,383,248,14,14,390,255
1611,48,176,22,14,59,183
1611,328,148,13,14,334,155
1611,244,102,16,16,252,110
1612,383,248,14,14,390,255
1612,48,176,22,14,59,183
1612,336,140,14,14,343,147
1612,244,102,16,16,252,110
1613,383,248,14,14,390,255
1613,48,176,22,14,59,183
1613,344,132,14,14,351,139
1613,244,102,16,16,252,110
1614,383,248,14,14,390,255
1614,48,176,22,14,59,183
1614,352,124,14,14,359,131
1614,244,102,16,16,252,110
1615,383,248,14,14,390,255
1615,48,176,22,14,59,183
1615,360,116,14,14,367,123
1615,244,102,16,16,252,110
1616,383,248,14,14,390,255
1616,48,176,22,14,59,183
1616,368,108,14,14,375,115
1616,244,102,16,16,252,110
1617,383,248,14,14,390,255
1617,48,176,22,14,59,183
1617,244,102,16,16,252,110
1618,383,248,14,14,390,255
1618,48,176,22,14,59,183
1618,244,102,16,16,252,110
1618,371,96,13,12,377,102
1619,383,248,14,14,390,255
1619,48,176,22,14,59,183
1619,244,102,16,16,252,110
1619,371,90,13,12,377,96
1619,400,95,22,18,411,104
1620,383,248,14,14,390,255
1620,48,176,22,14,59,183
1620,244,102,16,16,252,110
1620,372,84,13,12,378,90
1620,408,92,24,19,420,101
1621,383,248,14,14,390,255
1621,48,176,22,14,59,183
1621,244,102,16,16,252,110
1621,373,78,13,12,379,84
1621,379,102,21,17,389,110
1621,413,92,27,17,426,100
1622,383,248,14,14,390,255
1622,48,176,22,14,59,183
1622,244,102,16,16,252,110
1622,374,72,13,12,380,78
1622,379,102,21,17,389,110
1622,420,90,26,18,433,99
1623,383,248,14,14,390,255
1623,48,176,22,14,59,183
1623,244,102,16,16,252,110
1623,376,66,12,12,382,72
1623,379,101,21,18,389,110
1623,427,89,21,18,437,98
1624,383,248,14,14,390,255
1624,48,176,22,14,59,183
1624,244,102,16,16,252,110
1624,372,60,17,12,380,66
1624,379,101,21,18,389,110
1624,432,88,24,17,444,96
1625,383,248,14,14,390,255
1625,48,176,22,14,59,183
1625,244,102,16,16,252,110
1625,378,54,13,12,384,60
1625,379,101,21,18,389,110
1625,438,86,24,17,450,94
1626,383,248,14,14,390,255
1626,48,176,22,14,59,183
1626,244,102,16,16,252,110
1626,378,48,14,12,385,54
1626,379,101,21,18,389,110
1626,444,84,24,17,456,92
1627,383,248,14,14,390,255
1627,48,176,22,14,59,183
1627,244,102,16,16,252,110
1627,379,101,21,18,389,110
1627,450,81,24,19,462,90
1627,373,38,23,20,384,48
1628,383,248,14,14,390,255
1628,48,176,22,14,59,183
1628,244,102,16,16,252,110
1628,375,36,19,14,384,43
1628,379,101,21,18,389,110
1628,456,80,24,18,468,89
1629,383,248,14,14,390,255
1629,48,176,22,14,59,183
1629,244,102,16,16,252,110
1629,376,40,18,14,385,47
1629,379,101,21,18,389,110
1629,462,79,24,18,474,88
1630,383,248,14,14,390,255
1630,48,176,22,14,59,183
1630,244,102,16,16,252,110
1630,379,44,15,13,386,50
1630,379,101,21,18,389,110
1630,468,76,24,20,480,86
1631,383,248,14,14,390,255
1631,48,176,22,14,59,183
1631,244,102,16,16,252,110
1631,377,48,17,12,385,54
1631,379,101,21,18,389,110
1631,473,75,23,21,484,85
1632,383,248,14,14,390,255
1632,48,176,22,14,59,183
1632,244,102,16,16,252,110
1632,377,50,18,13,386,56
1632,379,101,21,18,389,110
1632,479,74,24,18,491,83
1633,383,248,14,14,390,255
1633,48,176,22,14,59,183
1633,244,102,16,16,252,110
1633,377,54,18,12,386,60
1633,379,101,21,18,389,110
1633,485,72,23,19,496,81
1634,383,248,14,14,390,255
1634,48,176,22,14,59,183
1634,244,102,16,16,252,110
1634,378,56,18,12,387,62
1634,379,101,21,18,389,110
1634,491,72,23,18,502,81
1635,383,248,14,14,390,255
1635,48,176,22,14,59,183
1635,244,102,16,16,252,110
1635,378,60,18,12,387,66
1635,379,101,21,18,389,110
1635,497,69,22,19,508,78
1636,383,248,14,14,390,255
1636,48,176,22,14,59,183
1636,244,102,16,16,252,110
1636,378,62,18,12,387,68
1636,379,101,21,18,389,110
1636,503,68,21,19,513,77
1637,383,248,14,14,390,255
1637,48,176,22,14,59,183
1637,244,102,16,16,252,110
1637,379,64,17,12,387,70
1637,379,101,21,18,389,110
1637,509,67,21,18,519,76
1638,383,248,14,14,390,255
1638,48,176,22,14,59,183
1638,244,102,16,16,252,110
1638,382,68,14,12,389,74
1638,379,101,21,18,389,110
1638,514,65,22,18,525,74
1639,383,248,14,14,390,255
1639,48,176,22,14,59,183
1639,244,102,16,16,252,110
1639,380,70,16,12,388,76
1639,379,101,21,18,389,110
1639,520,64,23,18,531,73
1640,383,248,14,14,390,255
1640,48,176,22,14,59,183
1640,244,102,16,16,252,110
1640,379,74,18,11,388,79
1640,379,101,21,18,389,110
1640,525,62,23,19,536,71
1641,383,248,14,14,390,255
1641,48,176,22,14,59,183
1641,244,102,16,16,252,110
1641,384,76,13,12,390,82
1641,531,61,22,18,542,70
1642,383,248,14,14,390,255
1642,48,176,22,14,59,183
1642,244,102,16,16,252,110
1642,384,78,13,12,390,84
1642,537,60,21,17,547,68
1643,383,248,14,14,390,255
1643,48,176,22,14,59,183
1643,244,102,16,16,252,110
1643,384,81,14,12,391,87
1643,542,58,23,18,553,67
1644,383,248,14,14,390,255
1644,48,176,22,14,59,183
1644,244,102,16,16,252,110
1644,384,84,14,12,391,90
1644,547,57,23,17,558,65
1645,383,248,14,14,390,255
1645,48,176,22,14,59,183
1645,244,102,16,16,252,110
1645,384,86,14,12,391,92
1645,553,56,22,18,564,65
1646,383,248,14,14,390,255
1646,48,176,22,14,59,183
1646,244,102,16,16,252,110
1646,382,88,16,12,390,94
1646,558,54,22,18,569,63
1647,383,248,14,14,390,255
1647,48,176,22,14,59,183
1647,244,102,16,16,252,110
1647,382,92,16,12,390,98
1647,563,53,23,17,574,61
1648,383,248,14,14,390,255
1648,48,176,22,14,59,183
1648,244,102,16,16,252,110
1648,383,94,15,12,390,100
1648,569,51,22,18,580,60
1649,383,248,14,14,390,255
1649,48,176,22,14,59,183
1649,244,102,16,16,252,110
1649,382,96,18,12,391,102
1649,575,49,23,19,586,58
1650,383,248,14,14,390,255
1650,48,176,22,14,59,183
1650,244,102,16,16,252,110
1650,382,98,17,13,390,104
1650,580,48,22,18,591,57
1651,383,248,14,14,390,255
1651,48,176,22,14,59,183
1651,386,102,14,11,393,107
1651,244,102,16,16,252,110
1651,585,46,23,19,596,55
1652,383,248,14,14,390,255
1652,48,176,22,14,59,183
1652,382,104,18,12,391,110
1652,244,102,16,16,252,110
1652,591,45,23,18,602,54
1653,383,248,14,14,390,255
1653,48,176,22,14,59,183
1653,386,106,14,12,393,112
1653,244,102,16,16,252,110
1653,591,41,23,20,602,51
1654,383,248,14,14,390,255
1654,48,176,22,14,59,183
1654,386,108,14,12,393,114
1654,244,102,16,16,252,110
1654,590,38,24,19,602,47
1655,383,248,14,14,390,255
1655,48,176,22,14,59,183
1655,388,111,12,11,394,116
1655,244,102,16,16,252,110
1655,589,34,25,19,601,43
1656,383,248,14,14,390,255
1656,48,176,22,14,59,183
1656,388,112,12,13,394,118
1656,244,102,16,16,252,110
1656,590,32,23,18,601,41
1657,383,248,14,14,390,255
1657,48,176,22,14,59,183
1657,388,116,12,11,394,121
1657,244,102,16,16,252,110
1657,589,27,23,19,600,36
1658,383,248,14,14,390,255
1658,48,176,22,14,59,183
1658,388,118,12,11,394,123
1658,244,102,16,16,252,110
1658,589,26,23,18,600,35
1659,383,248,14,14,390,255
1659,48,176,22,14,59,183
1659,388,120,12,12,394,126
1659,244,102,16,16,252,110
1659,591,26,22,18,602,35
1660,383,248,14,14,390,255
1660,48,176,22,14,59,183
1660,388,122,12,12,394,128
1660,244,102,16,16,252,110
1660,592,26,24,18,604,35
1661,383,248,14,14,390,255
1661,48,176,22,14,59,183
1661,388,124,12,12,394,130
1661,244,102,16,16,252,110
1661,595,26,21,18,605,35
1662,383,248,14,14,390,255
1662,48,176,22,14,59,183
1662,388,126,12,12,394,132
1662,244,102,16,16,252,110
1662,595,26,21,18,605,35
1663,383,248,14,14,390,255
1663,48,176,22,14,59,183
1663,388,128,13,12,394,134
1663,244,102,16,16,252,110
1663,595,28,21,18,605,37
1664,383,248,14,14,390,255
1664,48,176,22,14,59,183
1664,388,130,13,12,394,136
1664,244,102,16,16,252,110
1664,595,31,17,17,603,39
1665,383,248,14,14,390,255
1665,48,176,22,14,59,183
1665,389,132,13,12,395,138
1665,244,102,16,16,252,110
1665,596,35,10,11,601,40
1666,383,248,14,14,390,255
1666,48,176,22,14,59,183
1666,390,134,12,12,396,140
1666,244,102,16,16,252,110
1667,383,248,14,14,390,255
1667,48,176,22,14,59,183
1667,390,136,12,13,396,142
1667,244,102,16,16,252,110
1668,383,248,14,14,390,255
1668,48,176,22,14,59,183
1668,390,138,12,13,396,144
1668,244,102,16,16,252,110
1669,383,248,14,14,390,255
1669,48,176,22,14,59,183
1669,390,140,12,12,396,146
1669,244,102,16,16,252,110
1670,383,248,14,14,390,255
1670,48,176,22,14,59,183
1670,390,142,12,12,396,148
1670,244,102,16,16,252,110
1671,383,248,14,14,390,255
1671,48,176,22,14,59,183
1671,390,144,12,12,396,150
1671,244,102,16,16,252,110
1672,383,248,14,14,390,255
1672,48,176,22,14,59,183
1672,390,146,12,12,396,152
1672,244,102,16,16,252,110
1673,383,248,14,14,390,255
1673,48,176,22,14,59,183
1673,390,148,13,12,396,154
1673,244,102,16,16,252,110
1674,383,248,14,14,390,255
1674,48,176,22,14,59,183
1674,390,150,13,12,396,156
1674,244,102,16,16,252,110
1675,383,248,14,14,390,255
1675,48,176,22,14,59,183
1675,390,152,13,11,396,157
1675,244,102,16,16,252,110
1676,383,248,14,14,390,255
1676,48,176,22,14,59,183
1676,390,154,13,10,396,159
1676,244,102,16,16,252,110
1677,383,248,14,14,390,255
1677,48,176,22,14,59,183
1677,390,156,13,10,396,161
1677,244,102,16,16,252,110
1678,383,248,14,14,390,255
1678,48,176,22,14,59,183
1678,386,158,17,10,394,163
1678,244,102,16,16,252,110
1679,383,248,14,14,390,255
1679,48,176,22,14,59,183
1679,386,160,18,10,395,165
1679,244,102,16,16,252,110
1680,383,248,14,14,390,255
1680,48,176,22,14,59,183
1680,386,161,18,11,395,166
1680,244,102,16,16,252,110
1681,383,248,14,14,390,255
1681,48,176,22,14,59,183
1681,388,162,16,12,396,168
1681,244,102,16,16,252,110
1682,383,248,14,14,390,255
1682,48,176,22,14,59,183
1682,390,164,14,12,397,170
1682,244,102,16,16,252,110
1683,383,248,14,14,390,255
1683,48,176,22,14,59,183
1683,392,166,12,10,398,171
1683,244,102,16,16,252,110
1684,383,248,14,14,390,255
1684,48,176,22,14,59,183
1684,391,168,14,10,398,173
1684,244,102,16,16,252,110
1685,383,248,14,14,390,255
1685,48,176,22,14,59,183
1685,392,169,13,11,398,174
1685,244,102,16,16,252,110
1686,383,248,14,14,390,255
1686,48,176,22,14,59,183
1686,392,171,13,11,398,176
1686,244,102,16,16,252,110
1687,383,248,14,14,390,255
1687,48,176,22,14,59,183
1687,387,172,18,12,396,178
1687,244,102,16,16,252,110
1688,383,248,14,14,390,255
1688,48,176,22,14,59,183
1688,392,174,13,11,398,179
1688,244,102,16,16,252,110
1689,383,248,14,14,390,255
1689,392,176,13,10,398,181
1689,48,176,22,14,59,183
1689,244,102,16,16,252,110
1690,383,248,14,14,390,255
1690,388,176,17,12,396,182
1690,48,176,22,14,59,183
1690,244,102,16,16,252,110
1691,383,248,14,14,390,255
1691,388,178,17,10,396,183
1691,48,176,22,14,59,183
1691,244,102,16,16,252,110
1692,383,248,14,14,390,255
1692,388,180,17,10,396,185
1692,48,176,22,14,59,183
1692,244,102,16,16,252,110
1693,383,248,14,14,390,255
1693,388,182,18,10,397,187
1693,48,176,22,14,59,183
1693,244,102,16,16,252,110
1694,383,248,14,14,390,255
1694,391,182,15,12,398,188
1694,48,176,22,14,59,183
1694,244,102,16,16,252,110
1695,383,248,14,14,390,255
1695,392,184,14,10,399,189
1695,48,176,22,14,59,183
1695,244,102,16,16,252,110
1696,383,248,14,14,390,255
1696,392,186,14,10,399,191
1696,48,176,22,14,59,183
1696,244,102,16,16,252,110
1697,383,248,14,14,390,255
1697,391,186,15,12,398,192
1697,48,176,22,14,59,183
1697,244,102,16,16,252,110
1698,383,248,14,14,390,255
1698,392,188,14,10,399,193
1698,48,176,22,14,59,183
1698,244,102,16,16,252,110
1699,383,248,14,14,390,255
1699,391,190,15,10,398,195
1699,48,176,22,14,59,183
1699,244,102,16,16,252,110
1700,383,248,14,14,390,255
1700,390,190,16,11,398,195
1700,48,176,22,14,59,183
1700,244,102,16,16,252,110
1701,383,248,14,14,390,255
1701,390,192,17,10,398,197
1701,48,176,22,14,59,183
1701,244,102,16,16,252,110
1702,383,248,14,14,390,255
1702,392,192,15,11,399,197
1702,48,176,22,14,59,183
1702,244,102,16,16,252,110
1703,383,248,14,14,390,255
1703,390,194,17,10,398,199
1703,48,176,22,14,59,183
1703,244,102,16,16,252,110
1704,383,248,14,14,390,255
1704,390,195,18,11,399,200
1704,48,176,22,14,59,183
1704,244,102,16,16,252,110
1705,383,248,14,14,390,255
1705,394,195,14,11,401,200
1705,48,176,22,14,59,183
1705,244,102,16,16,252,110
1706,383,248,14,14,390,255
1706,390,196,18,12,399,202
1706,48,176,22,14,59,183
1706,244,102,16,16,252,110
1707,383,248,14,14,390,255
1707,394,198,14,10,401,203
1707,48,176,22,14,59,183
1707,244,102,16,16,252,110
1708,383,248,14,14,390,255
1708,394,198,14,12,401,204
1708,48,176,22,14,59,183
1708,244,102,16,16,252,110
1709,383,248,14,14,390,255
1709,394,200,14,10,401,205
1709,48,176,22,14,59,183
1709,244,102,16,16,252,110
1710,383,248,14,14,390,255
1710,394,201,14,11,401,206
1710,48,176,22,14,59,183
1710,244,102,16,16,252,110
1711,383,248,14,14,390,255
1711,394,202,14,10,401,207
1711,48,176,22,14,59,183
1711,244,102,16,16,252,110
1712,383,248,14,14,390,255
1712,394,202,14,12,401,208
1712,48,176,22,14,59,183
1712,244,102,16,16,252,110
1713,383,248,14,14,390,255
1713,390,204,18,10,399,209
1713,48,176,22,14,59,183
1713,244,102,16,16,252,110
1714,383,248,14,14,390,255
1714,394,204,14,12,401,210
1714,48,176,22,14,59,183
1714,244,102,16,16,252,110
1715,383,248,14,14,390,255
1715,394,206,14,10,401,211
1715,48,176,22,14,59,183
1715,244,102,16,16,252,110
1716,383,248,14,14,390,255
1716,394,206,14,11,401,211
1716,48,176,22,14,59,183
1716,244,102,16,16,252,110
1717,383,248,14,14,390,255
1717,394,207,14,11,401,212
1717,48,176,22,14,59,183
1717,244,102,16,16,252,110
1718,383,248,14,14,390,255
1718,394,208,14,10,401,213
1718,48,176,22,14,59,183
1718,244,102,16,16,252,110
1719,383,248,14,14,390,255
1719,394,209,14,11,401,214
1719,48,176,22,14,59,183
1719,244,102,16,16,252,110
1720,383,248,14,14,390,255
1720,391,208,17,12,399,214
1720,48,176,22,14,59,183
1720,244,102,16,16,252,110
1721,383,248,14,14,390,255
1721,391,208,17,13,399,214
1721,48,176,22,14,59,183
1721,244,102,16,16,252,110
1722,383,248,14,14,390,255
1722,391,210,17,12,399,216
1722,48,176,22,14,59,183
1722,244,102,16,16,252,110
1723,383,248,14,14,390,255
1723,391,210,17,12,399,216
1723,48,176,22,14,59,183
1723,244,102,16,16,252,110
1724,383,248,14,14,390,255
1724,391,210,17,12,399,216
1724,48,176,22,14,59,183
1724,244,102,16,16,252,110
1725,383,248,14,14,390,255
1725,395,212,13,11,401,217
1725,48,176,22,14,59,183
1725,244,102,16,16,252,110
1726,383,248,14,14,390,255
1726,396,212,12,12,402,218
1726,48,176,22,14,59,183
1726,244,102,16,16,252,110
1727,383,248,14,14,390,255
1727,396,212,12,12,402,218
1727,48,176,22,14,59,183
1727,244,102,16,16,252,110
1728,383,248,14,14,390,255
1728,396,213,12,11,402,218
1728,48,176,22,14,59,183
1728,244,102,16,16,252,110
1729,383,248,14,14,390,255
1729,396,213,13,13,402,219
1729,48,176,22,14,59,183
1729,244,102,16,16,252,110
1730,383,248,14,14,390,255
1730,396,214,13,12,402,220
1730,48,176,22,14,59,183
1730,244,102,16,16,252,110
1731,383,248,14,14,390,255
1731,392,215,17,11,400,220
1731,48,176,22,14,59,183
1731,244,102,16,16,252,110
1732,383,248,14,14,390,255
1732,392,215,17,11,400,220
1732,48,176,22,14,59,183
1732,244,102,16,16,252,110
1733,383,248,14,14,390,255
1733,392,215,17,12,400,221
1733,48,176,22,14,59,183
1733,244,102,16,16,252,110
1734,383,248,14,14,390,255
1734,392,216,17,12,400,222
1734,48,176,22,14,59,183
1734,244,102,16,16,252,110
1735,383,248,14,14,390,255
1735,392,216,17,12,400,222
1735,48,176,22,14,59,183
1735,244,102,16,16,252,110
1736,383,248,14,14,390,255
1736,392,216,17,12,400,222
1736,48,176,22,14,59,183
1736,244,102,16,16,252,110
1737,383,248,14,14,390,255
1737,392,216,17,12,400,222
1737,48,176,22,14,59,183
1737,244,102,16,16,252,110
1738,383,248,14,14,390,255
1738,48,176,22,14,59,183
1738,244,102,16,16,252,110
1738,390,213,22,19,401,222
1739,383,248,14,14,390,255
1739,48,176,22,14,59,183
1739,244,102,16,16,252,110
1739,390,213,23,19,401,222
1740,383,248,14,14,390,255
1740,48,176,22,14,59,183
1740,244,102,16,16,252,110
1740,390,213,23,19,401,222
1741,383,248,14,14,390,255
1741,48,176,22,14,59,183
1741,244,102,16,16,252,110
1741,390,214,23,18,401,223
1742,383,248,14,14,390,255
1742,392,218,16,12,400,224
1742,48,176,22,14,59,183
1742,244,102,16,16,252,110
1743,383,248,14,14,390,255
1743,392,218,16,12,400,224
1743,48,176,22,14,59,183
1743,244,102,16,16,252,110
1744,383,248,14,14,390,255
1744,392,218,17,12,400,224
1744,48,176,22,14,59,183
1744,244,102,16,16,252,110
1745,383,248,14,14,390,255
1745,392,218,17,12,400,224
1745,48,176,22,14,59,183
1745,244,102,16,16,252,110
1746,383,248,14,14,390,255
1746,392,218,17,12,400,224
1746,48,176,22,14,59,183
1746,244,102,16,16,252,110
1747,383,248,14,14,390,255
1747,392,218,17,13,400,224
1747,48,176,22,14,59,183
1747,244,102,16,16,252,110
1748,383,248,14,14,390,255
1748,392,218,17,14,400,225
1748,48,176,22,14,59,183
1748,244,102,16,16,252,110
1749,383,248,14,14,390,255
1749,392,218,17,14,400,225
1749,48,176,22,14,59,183
1749,244,102,16,16,252,110
1750,383,248,14,14,390,255
1750,393,219,17,13,401,225
1750,48,176,22,14,59,183
1750,244,102,16,16,252,110
1751,383,248,14,14,390,255
1751,393,219,17,13,401,225
1751,48,176,22,14,59,183
1751,244,102,16,16,252,110
1752,383,248,14,14,390,255
1752,393,219,17,13,401,225
1752,48,176,22,14,59,183
1752,244,102,16,16,252,110
1753,383,248,14,14,390,255
1753,393,219,17,13,401,225
1753,48,176,22,14,59,183
1753,244,102,16,16,252,110
1753,0,350,12,10,6,355
1754,383,248,14,14,390,255
1754,393,219,16,13,401,225
1754,48,176,22,14,59,183
1754,244,102,16,16,252,110
1755,383,248,14,14,390,255
1755,393,219,17,13,401,225
1755,48,176,22,14,59,183
1755,244,102,16,16,252,110
1756,383,248,14,14,390,255
1756,393,220,17,12,401,226
1756,48,176,22,14,59,183
1756,244,102,16,16,252,110
1757,383,248,14,14,390,255
1757,393,220,17,12,401,226
1757,48,176,22,14,59,183
1757,244,102,16,16,252,110
1758,383,248,14,14,390,255
1758,393,220,17,12,401,226
1758,48,176,22,14,59,183
1758,244,102,16,16,252,110
1759,383,248,14,14,390,255
1759,393,220,17,12,401,226
1759,48,176,22,14,59,183
1759,244,102,16,16,252,110
1760,383,248,14,14,390,255
1760,392,218,18,14,401,225
1760,48,176,22,14,59,183
1760,244,102,16,16,252,110
1761,383,248,14,14,390,255
1761,392,218,18,14,401,225
1761,48,176,22,14,59,183
1761,244,102,16,16,252,110
1762,383,248,14,14,390,255
1762,392,218,18,14,401,225
1762,48,176,22,14,59,183
1762,244,102,16,16,252,110
1763,383,248,14,14,390,255
1763,392,218,18,14,401,225
1763,48,176,22,14,59,183
1763,244,102,16,16,252,110
1764,383,248,14,14,390,255
1764,392,218,18,14,401,225
1764,48,176,22,14,59,183
1764,244,102,16,16,252,110
1765,383,248,14,14,390,255
1765,392,218,18,14,401,225
1765,48,176,22,14,59,183
1765,244,102,16,16,252,110
1766,383,248,14,14,390,255
1766,392,218,18,14,401,225
1766,48,176,22,14,59,183
1766,244,102,16,16,252,110
1767,383,248,14,14,390,255
1767,392,218,18,14,401,225
1767,48,176,22,14,59,183
1767,244,102,16,16,252,110
1768,383,248,14,14,390,255
1768,392,218,18,14,401,225
1768,48,176,22,14,59,183
1768,244,102,16,16,252,110
1769,383,248,14,14,390,255
1769,392,218,18,14,401,225
1769,48,176,22,14,59,183
1769,244,102,16,16,252,110
1770,383,248,14,14,390,255
1770,392,218,18,14,401,225
1770,48,176,22,14,59,183
1770,244,102,16,16,252,110
1771,383,248,14,14,390,255
1771,392,218,18,14,401,225
1771,48,176,22,14,59,183
1771,244,102,16,16,252,110
1772,383,248,14,14,390,255
1772,392,218,18,14,401,225
1772,48,176,22,14,59,183
1772,244,102,16,16,252,110
1773,383,248,14,14,390,255
1773,392,218,18,14,401,225
1773,48,176,22,14,59,183
1773,244,102,16,16,252,110
1774,383,248,14,14,390,255
1774,392,218,18,14,401,225
1774,48,176,22,14,59,183
1774,244,102,16,16,252,110
1775,383,248,14,14,390,255
1775,392,218,18,14,401,225
1775,48,176,22,14,59,183
1775,244,102,16,16,252,110
1776,383,248,14,14,390,255
1776,392,218,18,14,401,225
1776,48,176,22,14,59,183
1776,244,102,16,16,252,110
1777,383,248,14,14,390,255
1777,392,218,18,14,401,225
1777,48,176,22,14,59,183
1777,244,102,16,16,252,110
1778,383,248,14,14,390,255
1778,392,218,18,14,401,225
1778,48,176,22,14,59,183
1778,244,102,16,16,252,110
1779,383,248,14,14,390,255
1779,392,218,18,14,401,225
1779,48,176,22,14,59,183
1779,244,102,16,16,252,110
1780,383,248,14,14,390,255
1780,392,218,18,14,401,225
1780,48,176,22,14,59,183
1780,244,102,16,16,252,110
1781,383,248,14,14,390,255
1781,392,218,19,14,401,225
1781,48,176,22,14,59,183
1781,244,102,16,16,252,110
1782,383,248,14,14,390,255
1782,392,218,19,14,401,225
1782,48,176,22,14,59,183
1782,244,102,16,16,252,110
1783,383,248,14,14,390,255
1783,392,218,19,14,401,225
1783,48,176,22,14,59,183
1783,244,102,16,16,252,110
1784,383,248,14,14,390,255
1784,392,218,19,14,401,225
1784,48,176,22,14,59,183
1784,244,102,16,16,252,110
1785,383,248,14,14,390,255
1785,392,218,19,14,401,225
1785,48,176,22,14,59,183
1785,244,102,16,16,252,110
1786,383,248,14,14,390,255
1786,392,218,19,14,401,225
1786,48,176,22,14,59,183
1786,244,102,16,16,252,110
1787,383,248,14,14,390,255
1787,392,218,19,14,401,225
1787,48,176,22,14,59,183
1787,244,102,16,16,252,110
1788,383,248,14,14,390,255
1788,392,218,19,14,401,225
1788,48,176,22,14,59,183
1788,244,102,16,16,252,110
1789,383,248,14,14,390,255
1789,392,218,19,14,401,225
1789,48,176,22,14,59,183
1789,244,102,16,16,252,110
1790,383,248,14,14,390,255
1790,392,218,19,14,401,225
1790,48,176,22,14,59,183
1790,244,102,16,16,252,110
1791,383,248,14,14,390,255
1791,392,218,19,14,401,225
1791,48,176,22,14,59,183
1791,244,102,16,16,252,110
1792,383,248,14,14,390,255
1792,392,218,19,14,401,225
1792,48,176,22,14,59,183
1792,244,102,16,16,252,110
1793,383,248,14,14,390,255
1793,392,218,19,14,401,225
1793,48,176,22,14,59,183
1793,244,102,16,16,252,110
1794,383,248,14,14,390,255
1794,392,218,19,14,401,225
1794,48,176,22,14,59,183
1794,244,102,16,16,252,110
1795,383,248,14,14,390,255
1795,392,218,19,14,401,225
1795,48,176,22,14,59,183
1795,244,102,16,16,252,110
1796,383,248,14,14,390,255
1796,392,218,19,14,401,225
1796,48,176,22,14,59,183
1796,244,102,16,16,252,110
1797,383,248,14,14,390,255
1797,392,218,19,14,401,225
1797,48,176,22,14,59,183
1797,244,102,16,16,252,110
1798,383,248,14,14,390,255
1798,392,218,19,14,401,225
1798,48,176,22,14,59,183
1798,244,102,16,16,252,110
1799,383,248,14,14,390,255
1799,392,218,19,14,401,225
1799,48,176,22,14,59,183
1799,244,102,16,16,252,110
1800,383,248,14,14,390,255
1800,392,218,18,14,401,225
1800,48,176,22,14,59,183
1800,244,102,16,16,252,110
1801,383,248,14,14,390,255
1801,392,218,18,14,401,225
1801,48,176,22,14,59,183
1801,244,102,16,16,252,110
1802,383,248,14,14,390,255
1802,392,218,18,14,401,225
1802,48,176,22,14,59,183
1802,244,102,16,16,252,110
1803,383,248,14,14,390,255
1803,392,218,18,14,401,225
1803,48,176,22,14,59,183
1803,244,102,16,16,252,110
1804,383,248,14,14,390,255
1804,392,218,18,14,401,225
1804,48,176,22,14,59,183
1804,244,102,16,16,252,110
1805,383,248,14,14,390,255
1805,392,218,18,14,401,225
1805,48,176,22,14,59,183
1805,244,102,16,16,252,110
1806,383,248,14,14,390,255
1806,392,218,18,14,401,225
1806,48,176,22,14,59,183
1806,244,102,16,16,252,110
1806,625,266,15,17,632,274
1807,383,248,14,14,390,255
1807,392,218,18,14,401,225
1807,48,176,22,14,59,183
1807,244,102,16,16,252,110
1807,625,266,15,17,632,274
1808,383,248,14,14,390,255
1808,392,218,18,14,401,225
1808,48,176,22,14,59,183
1808,244,102,16,16,252,110
1809,383,248,14,14,390,255
1809,392,218,18,14,401,225
1809,48,176,22,14,59,183
1809,244,102,16,16,252,110
1810,383,248,14,14,390,255
1810,392,218,18,14,401,225
1810,48,176,22,14,59,183
1810,244,102,16,16,252,110
1811,383,248,14,14,390,255
1811,392,218,18,14,401,225
1811,48,176,22,14,59,183
1811,244,102,16,16,252,110
1812,383,248,14,14,390,255
1812,392,218,18,14,401,225
1812,48,176,22,14,59,183
1812,244,102,16,16,252,110
1813,383,248,14,14,390,255
1813,392,218,18,14,401,225
1813,48,176,22,14,59,183
1813,244,102,16,16,252,110
1814,383,248,14,14,390,255
1814,392,218,18,14,401,225
1814,48,176,22,14,59,183
1814,244,102,16,16,252,110
1815,383,248,14,14,390,255
1815,392,218,18,14,401,225
1815,48,176,22,14,59,183
1815,244,102,16,16,252,110
1816,383,248,14,14,390,255
1816,392,218,18,14,401,225
1816,48,176,22,14,59,183
1816,244,102,16,16,252,110
1817,383,248,14,14,390,255
1817,392,218,18,14,401,225
1817,48,176,22,14,59,183
1817,244,102,16,16,252,110
1818,383,248,14,14,390,255
1818,392,218,18,14,401,225
