frame,track_id,x,y,w,h,cx,cy
1710,3,48,176,22,14,59,183
1710,8,244,102,16,16,252,110
1710,37,394,201,14,11,401,206
1710,65,383,248,14,14,390,255
1711,3,48,176,22,14,59,183
1711,8,244,102,16,16,252,110
1711,37,394,202,14,10,401,207
1711,65,383,248,14,14,390,255
1712,3,48,176,22,14,59,183
1712,8,244,102,16,16,252,110
1712,37,394,202,14,11,401,208
1712,65,383,248,14,14,390,255
1713,3,48,176,22,14,59,183
1713,8,244,102,16,16,252,110
1713,37,392,204,17,11,400,209
1713,65,383,248,14,14,390,255
1714,3,48,176,22,14,59,183
1714,8,244,102,16,16,252,110
1714,37,393,204,15,11,401,210
1714,65,383,248,14,14,390,255
1715,3,48,176,22,14,59,183
1715,8,244,102,16,16,252,110
1715,37,394,206,14,11,401,211
1715,65,383,248,14,14,390,255
1716,3,48,176,22,14,59,183
1716,8,244,102,16,16,252,110
1716,37,394,206,14,11,401,211
1716,65,383,248,14,14,390,255
1717,3,48,176,22,14,59,183
1717,8,244,102,16,16,252,110
1717,37,394,207,14,11,401,212
1717,65,383,248,14,14,390,255
1718,3,48,176,22,14,59,183
1718,8,244,102,16,16,252,110
1718,37,394,208,14,10,401,213
1718,65,383,248,14,14,390,255
1719,3,48,176,22,14,59,183
1719,8,244,102,16,16,252,110
1719,37,394,209,14,11,401,214
1719,65,383,248,14,14,390,255
1720,3,48,176,22,14,59,183
1720,8,244,102,16,16,252,110
1720,37,392,209,16,12,400,214
1720,65,383,248,14,14,390,255
1721,3,48,176,22,14,59,183
1721,8,244,102,16,16,252,110
1721,37,391,208,17,12,399,214
1721,65,383,248,14,14,390,255
1722,3,48,176,22,14,59,183
1722,8,244,102,16,16,252,110
1722,37,391,210,17,12,399,216
1722,65,383,248,14,14,390,255
1723,3,48,176,22,14,59,183
1723,8,244,102,16,16,252,110
1723,37,391,210,17,12,399,216
1723,65,383,248,14,14,390,255
1724,3,48,176,22,14,59,183
1724,8,244,102,16,16,252,110
1724,37,390,210,17,12,399,216
1724,65,383,248,14,14,390,255
1725,3,48,176,22,14,59,183
1725,8,244,102,16,16,252,110
1725,37,393,211,15,11,400,217
1725,65,383,248,14,14,390,255
1726,3,48,176,22,14,59,183
1726,8,244,102,16,16,252,110
1726,37,395,212,13,12,401,218
1726,65,383,248,14,14,390,255
1727,3,48,176,22,14,59,183
1727,8,244,102,16,16,252,110
1727,37,396,212,12,12,402,218
1727,65,383,248,14,14,390,255
1728,3,48,176,22,14,59,183
1728,8,244,102,16,16,252,110
1728,37,396,213,12,11,402,218
1728,65,383,248,14,14,390,255
1729,3,48,176,22,14,59,183
1729,8,244,102,16,16,252,110
1729,37,396,213,13,12,402,219
1729,65,383,248,14,14,390,255
1730,3,48,176,22,14,59,183
1730,8,244,102,16,16,252,110
1730,37,396,214,13,12,402,220
1730,65,383,248,14,14,390,255
1731,3,48,176,22,14,59,183
1731,8,244,102,16,16,252,110
1731,37,393,214,15,11,401,220
1731,65,383,248,14,14,390,255
1732,3,48,176,22,14,59,183
1732,8,244,102,16,16,252,110
1732,37,392,215,16,11,400,220
1732,65,383,248,14,14,390,255
1733,3,48,176,22,14,59,183
1733,8,244,102,16,16,252,110
1733,37,392,215,17,12,400,221
1733,65,383,248,14,14,390,255
1734,3,48,176,22,14,59,183
1734,8,244,102,16,16,252,110
1734,37,392,216,17,12,400,222
1734,65,383,248,14,14,390,255
1735,3,48,176,22,14,59,183
1735,8,244,102,16,16,252,110
1735,37,391,216,17,12,400,222
1735,65,383,248,14,14,390,255
1736,3,48,176,22,14,59,183
1736,8,244,102,16,16,252,110
1736,37,391,216,17,12,400,222
1736,65,383,248,14,14,390,255
1737,3,48,176,22,14,59,183
1737,8,244,102,16,16,252,110
1737,37,391,216,17,12,400,222
1737,65,383,248,14,14,390,255
1738,3,48,176,22,14,59,183
1738,8,244,102,16,16,252,110
1738,37,391,214,20,16,401,222
1738,65,383,248,14,14,390,255
1739,3,48,176,22,14,59,183
1739,8,244,102,16,16,252,110
1739,37,390,213,22,18,401,222
1739,65,383,248,14,14,390,255
1740,3,48,176,22,14,59,183
1740,8,244,102,16,16,252,110
1740,37,390,213,23,19,401,222
1740,65,383,248,14,14,390,255
1741,3,48,176,22,14,59,183
1741,8,244,102,16,16,252,110
1741,37,390,214,23,18,401,223
1741,65,383,248,14,14,390,255
1742,3,48,176,22,14,59,183
1742,8,244,102,16,16,252,110
1742,37,391,217,19,14,400,224
1742,65,383,248,14,14,390,255
1743,3,48,176,22,14,59,183
1743,8,244,102,16,16,252,110
1743,37,392,218,17,13,400,224
1743,65,383,248,14,14,390,255
1744,3,48,176,22,14,59,183
1744,8,244,102,16,16,252,110
1744,37,392,218,17,12,400,224
1744,65,383,248,14,14,390,255
1745,3,48,176,22,14,59,183
1745,8,244,102,16,16,252,110
1745,37,391,218,17,12,400,224
1745,65,383,248,14,14,390,255
1746,3,48,176,22,14,59,183
1746,8,244,102,16,16,252,110
1746,37,391,218,17,12,400,224
1746,65,383,248,14,14,390,255
1747,3,48,176,22,14,59,183
1747,8,244,102,16,16,252,110
1747,37,391,218,17,13,400,224
1747,65,383,248,14,14,390,255
1748,3,48,176,22,14,59,183
1748,8,244,102,16,16,252,110
1748,37,391,218,17,13,400,225
1748,65,383,248,14,14,390,255
1749,3,48,176,22,14,59,183
1749,8,244,102,16,16,252,110
1749,37,391,218,17,14,400,225
1749,65,383,248,14,14,390,255
1750,3,48,176,22,14,59,183
1750,8,244,102,16,16,252,110
1750,37,392,218,17,13,401,225
1750,65,383,248,14,14,390,255
1751,3,48,176,22,14,59,183
1751,8,244,102,16,16,252,110
1751,37,392,219,17,13,401,225
1751,65,383,248,14,14,390,255
1752,3,48,176,22,14,59,183
1752,8,244,102,16,16,252,110
1752,37,392,219,17,13,401,225
1752,65,383,248,14,14,390,255
1753,3,48,176,22,14,59,183
1753,8,244,102,16,16,252,110
1753,37,393,219,17,13,401,225
1753,65,383,248,14,14,390,255
1753,68,0,350,12,10,6,355
1754,3,48,176,22,14,59,183
1754,8,244,102,16,16,252,110
1754,37,393,219,16,13,401,225
1754,65,383,248,14,14,390,255
1754,68,0,350,12,10,6,355
1755,3,48,176,22,14,59,183
1755,8,244,102,16,16,252,110
1755,37,393,219,17,13,401,225
1755,65,383,248,14,14,390,255
1755,68,0,350,12,10,6,355
1756,3,48,176,22,14,59,183
1756,8,244,102,16,16,252,110
1756,37,393,220,17,12,401,226
1756,65,383,248,14,14,390,255
1756,68,0,350,12,10,6,355
1757,3,48,176,22,14,59,183
1757,8,244,102,16,16,252,110
1757,37,393,220,17,12,401,226
1757,65,383,248,14,14,390,255
1757,68,0,350,12,10,6,355
1758,3,48,176,22,14,59,183
1758,8,244,102,16,16,252,110
1758,37,393,220,17,12,401,226
1758,65,383,248,14,14,390,255
1758,68,0,350,12,10,6,355
1759,3,48,176,22,14,59,183
1759,8,244,102,16,16,252,110
1759,37,393,220,17,12,401,226
1759,65,383,248,14,14,390,255
1759,68,0,350,12,10,6,355
1760,3,48,176,22,14,59,183
1760,8,244,102,16,16,252,110
1760,37,392,219,18,13,401,225
1760,65,383,248,14,14,390,255
1760,68,0,350,12,10,6,355
1761,3,48,176,22,14,59,183
1761,8,244,102,16,16,252,110
1761,37,392,218,18,14,401,225
1761,65,383,248,14,14,390,255
1761,68,0,350,12,10,6,355
1762,3,48,176,22,14,59,183
1762,8,244,102,16,16,252,110
1762,37,392,218,18,14,401,225
1762,65,383,248,14,14,390,255
1762,68,0,350,12,10,6,355
1763,3,48,176,22,14,59,183
1763,8,244,102,16,16,252,110
1763,37,392,218,18,14,401,225
1763,65,383,248,14,14,390,255
1763,68,0,350,12,10,6,355
1764,3,48,176,22,14,59,183
1764,8,244,102,16,16,252,110
1764,37,392,218,18,14,401,225
1764,65,383,248,14,14,390,255
1765,3,48,176,22,14,59,183
1765,8,244,102,16,16,252,110
1765,37,392,218,18,14,401,225
1765,65,383,248,14,14,390,255
1766,3,48,176,22,14,59,183
1766,8,244,102,16,16,252,110
1766,37,392,218,18,14,401,225
1766,65,383,248,14,14,390,255
1767,3,48,176,22,14,59,183
1767,8,244,102,16,16,252,110
1767,37,392,218,18,14,401,225
1767,65,383,248,14,14,390,255
1768,3,48,176,22,14,59,183
1768,8,244,102,16,16,252,110
1768,37,392,218,18,14,401,225
1768,65,383,248,14,14,390,255
1769,3,48,176,22,14,59,183
1769,8,244,102,16,16,252,110
1769,37,392,218,18,14,401,225
1769,65,383,248,14,14,390,255
1770,3,48,176,22,14,59,183
1770,8,244,102,16,16,252,110
1770,37,392,218,18,14,401,225
1770,65,383,248,14,14,390,255
1771,3,48,176,22,14,59,183
1771,8,244,102,16,16,252,110
1771,37,392,218,18,14,401,225
1771,65,383,248,14,14,390,255
1772,3,48,176,22,14,59,183
1772,8,244,102,16,16,252,110
1772,37,392,218,18,14,401,225
1772,65,383,248,14,14,390,255
1773,3,48,176,22,14,59,183
1773,8,244,102,16,16,252,110
1773,37,392,218,18,14,401,225
1773,65,383,248,14,14,390,255
1774,3,48,176,22,14,59,183
1774,8,244,102,16,16,252,110
1774,37,392,218,18,14,401,225
1774,65,383,248,14,14,390,255
1775,3,48,176,22,14,59,183
1775,8,244,102,16,16,252,110
1775,37,392,218,18,14,401,225
1775,65,383,248,14,14,390,255
1776,3,48,176,22,14,59,183
1776,8,244,102,16,16,252,110
1776,37,392,218,18,14,401,225
1776,65,383,248,14,14,390,255
1777,3,48,176,22,14,59,183
1777,8,244,102,16,16,252,110
1777,37,392,218,18,14,401,225
1777,65,383,248,14,14,390,255
1778,3,48,176,22,14,59,183
1778,8,244,102,16,16,252,110
1778,37,392,218,18,14,401,225
1778,65,383,248,14,14,390,255
1779,3,48,176,22,14,59,183
1779,8,244,102,16,16,252,110
1779,37,392,218,18,14,401,225
1779,65,383,248,14,14,390,255
1780,3,48,176,22,14,59,183
1780,8,244,102,16,16,252,110
1780,37,392,218,18,14,401,225
1780,65,383,248,14,14,390,255
1781,3,48,176,22,14,59,183
1781,8,244,102,16,16,252,110
1781,37,392,218,19,14,401,225
1781,65,383,248,14,14,390,255
1782,3,48,176,22,14,59,183
1782,8,244,102,16,16,252,110
1782,37,392,218,19,14,401,225
1782,65,383,248,14,14,390,255
1783,3,48,176,22,14,59,183
1783,8,244,102,16,16,252,110
1783,37,392,218,19,14,401,225
1783,65,383,248,14,14,390,255
1784,3,48,176,22,14,59,183
1784,8,244,102,16,16,252,110
1784,37,391,218,19,14,401,225
1784,65,383,248,14,14,390,255
1785,3,48,176,22,14,59,183
1785,8,244,102,16,16,252,110
1785,37,391,218,19,14,401,225
1785,65,383,248,14,14,390,255
1786,3,48,176,22,14,59,183
1786,8,244,102,16,16,252,110
1786,37,391,218,19,14,401,225
1786,65,383,248,14,14,390,255
1787,3,48,176,22,14,59,183
1787,8,244,102,16,16,252,110
1787,37,391,218,19,14,401,225
1787,65,383,248,14,14,390,255
1788,3,48,176,22,14,59,183
1788,8,244,102,16,16,252,110
1788,37,391,218,19,14,401,225
1788,65,383,248,14,14,390,255
1789,3,48,176,22,14,59,183
1789,8,244,102,16,16,252,110
1789,37,391,218,19,14,401,225
1789,65,383,248,14,14,390,255
1790,3,48,176,22,14,59,183
1790,8,244,102,16,16,252,110
1790,37,391,218,19,14,401,225
1790,65,383,248,14,14,390,255
1791,3,48,176,22,14,59,183
1791,8,244,102,16,16,252,110
1791,37,391,218,19,14,401,225
1791,65,383,248,14,14,390,255
1792,3,48,176,22,14,59,183
1792,8,244,102,16,16,252,110
1792,37,391,218,19,14,401,225
1792,65,383,248,14,14,390,255
1793,3,48,176,22,14,59,183
1793,8,244,102,16,16,252,110
1793,37,391,218,19,14,401,225
1793,65,383,248,14,14,390,255
1794,3,48,176,22,14,59,183
1794,8,244,102,16,16,252,110
1794,37,391,218,19,14,401,225
1794,65,383,248,14,14,390,255
1795,3,48,176,22,14,59,183
1795,8,244,102,16,16,252,110
1795,37,391,218,19,14,401,225
1795,65,383,248,14,14,390,255
1796,3,48,176,22,14,59,183
1796,8,244,102,16,16,252,110
1796,37,391,218,19,14,401,225
1796,65,383,248,14,14,390,255
1797,3,48,176,22,14,59,183
1797,8,244,102,16,16,252,110
1797,37,391,218,19,14,401,225
1797,65,383,248,14,14,390,255
1798,3,48,176,22,14,59,183
1798,8,244,102,16,16,252,110
1798,37,391,218,19,14,401,225
1798,65,383,248,14,14,390,255
1799,3,48,176,22,14,59,183
1799,8,244,102,16,16,252,110
1799,37,391,218,19,14,401,225
1799,65,383,248,14,14,390,255
1800,3,48,176,22,14,59,183
1800,8,244,102,16,16,252,110
1800,37,392,218,18,14,401,225
1800,65,383,248,14,14,390,255
1801,3,48,176,22,14,59,183
1801,8,244,102,16,16,252,110
1801,37,392,218,18,14,401,225
1801,65,383,248,14,14,390,255
1802,3,48,176,22,14,59,183
1802,8,244,102,16,16,252,110
1802,37,392,218,18,14,401,225
1802,65,383,248,14,14,390,255
1803,3,48,176,22,14,59,183
1803,8,244,102,16,16,252,110
1803,37,392,218,18,14,401,225
1803,65,383,248,14,14,390,255
1804,3,48,176,22,14,59,183
1804,8,244,102,16,16,252,110
1804,37,392,218,18,14,401,225
1804,65,383,248,14,14,390,255
1805,3,48,176,22,14,59,183
1805,8,244,102,16,16,252,110
1805,37,392,218,18,14,401,225
1805,65,383,248,14,14,390,255
1806,3,48,176,22,14,59,183
1806,8,244,102,16,16,252,110
1806,37,392,218,18,14,401,225
1806,65,383,248,14,14,390,255
1806,69,624,266,15,17,632,274
1807,3,48,176,22,14,59,183
1807,8,244,102,16,16,252,110
1807,37,392,218,18,14,401,225
1807,65,383,248,14,14,390,255
1807,69,624,266,15,17,632,274
1808,3,48,176,22,14,59,183
1808,8,244,102,16,16,252,110
1808,37,392,218,18,14,401,225
1808,65,383,248,14,14,390,255
1808,69,624,266,15,17,632,274
1809,3,48,176,22,14,59,183
1809,8,244,102,16,16,252,110
1809,37,392,218,18,14,401,225
1809,65,383,248,14,14,390,255
1809,69,624,266,15,17,632,274
1810,3,48,176,22,14,59,183
1810,8,244,102,16,16,252,110
1810,37,392,218,18,14,401,225
1810,65,383,248,14,14,390,255
1810,69,624,266,15,17,632,274
1811,3,48,176,22,14,59,183
1811,8,244,102,16,16,252,110
1811,37,392,218,18,14,401,225
1811,65,383,248,14,14,390,255
1811,69,624,266,15,17,632,274
1812,3,48,176,22,14,59,183
1812,8,244,102,16,16,252,110
1812,37,392,218,18,14,401,225
1812,65,383,248,14,14,390,255
1812,69,624,266,15,17,632,274
1813,3,48,176,22,14,59,183
1813,8,244,102,16,16,252,110
1813,37,392,218,18,14,401,225
1813,65,383,248,14,14,390,255
1813,69,624,266,15,17,632,274
1814,3,48,176,22,14,59,183
1814,8,244,102,16,16,252,110
1814,37,392,218,18,14,401,225
1814,65,383,248,14,14,390,255
1814,69,624,266,15,17,632,274
1815,3,48,176,22,14,59,183
1815,8,244,102,16,16,252,110
1815,37,392,218,18,14,401,225
1815,65,383,248,14,14,390,255
1815,69,624,266,15,17,632,274
1816,3,48,176,22,14,59,183
1816,8,244,102,16,16,252,110
1816,37,392,218,18,14,401,225
1816,65,383,248,14,14,390,255
1816,69,624,266,15,17,632,274
1817,3,48,176,22,14,59,183
1817,8,244,102,16,16,252,110
1817,37,392,218,18,14,401,225
1817,65,383,248,14,14,390,255
1817,69,624,266,15,17,632,274
1818,3,48,176,22,14,59,183
1818,8,244,102,16,16,252,110
1818,37,392,218,18,14,401,225
1818,65,383,248,14,14,390,255
1819,3,48,176,22,14,59,183
1819,8,244,102,16,16,252,110
1819,37,392,218,18,14,401,225
1819,65,383,248,14,14,390,255
1820,3,48,176,22,14,59,183
1820,8,244,102,16,16,252,110
1820,37,392,218,18,14,401,225
1820,65,383,248,14,14,390,255
1821,3,48,176,22,14,59,183
1821,8,244,102,16,16,252,110
1821,37,392,218,18,14,401,225
1821,65,383,248,14,14,390,255
1822,3,48,176,22,14,59,183
1822,8,244,102,16,16,252,110
1822,37,392,218,18,14,401,225
1822,65,383,248,14,14,390,255
1823,3,48,176,22,14,59,183
1823,8,244,102,16,16,252,110
1823,37,392,218,18,14,401,225
1823,65,383,248,14,14,390,255
1824,3,48,176,22,14,59,183
1824,8,244,102,16,16,252,110
1824,37,392,218,18,14,401,225
1824,65,383,248,14,14,390,255
1825,3,48,176,22,14,59,183
1825,8,244,102,16,16,252,110
1825,37,392,218,18,14,401,225
1825,65,383,248,14,14,390,255
1826,3,48,176,22,14,59,183
1826,8,244,102,16,16,252,110
1826,37,392,218,18,14,401,225
1826,65,383,248,14,14,390,255
1827,3,48,176,22,14,59,183
1827,8,244,102,16,16,252,110
1827,37,392,218,18,14,401,225
1827,65,383,248,14,14,390,255
1828,3,48,176,22,14,59,183
1828,8,244,102,16,16,252,110
1828,37,392,218,18,14,401,225
1828,65,383,248,14,14,390,255
1829,3,48,176,22,14,59,183
1829,8,244,102,16,16,252,110
1829,37,392,218,18,14,401,225
1829,65,383,248,14,14,390,255
1830,3,48,176,22,14,59,183
1830,8,244,102,16,16,252,110
1830,37,392,218,18,14,401,225
1830,65,383,248,14,14,390,255
1831,3,48,176,22,14,59,183
1831,8,244,102,16,16,252,110
1831,37,392,218,18,14,401,225
1831,65,383,248,14,14,390,255
1832,3,48,176,22,14,59,183
1832,8,244,102,16,16,252,110
1832,37,392,218,18,14,401,225
1832,65,383,248,14,14,390,255
1833,3,48,176,22,14,59,183
1833,8,244,102,16,16,252,110
1833,37,392,218,18,14,401,225
1833,65,383,248,14,14,390,255
1834,3,48,176,22,14,59,183
1834,8,244,102,16,16,252,110
1834,37,392,218,18,14,401,225
1834,65,383,248,14,14,390,255
1835,3,48,176,22,14,59,183
1835,8,244,102,16,16,252,110
1835,37,392,218,18,14,401,225
1835,65,383,248,14,14,390,255
1836,3,48,176,22,14,59,183
1836,8,244,102,16,16,252,110
1836,37,392,218,18,14,401,225
1836,65,383,248,14,14,390,255
1837,3,48,176,22,14,59,183
1837,8,244,102,16,16,252,110
1837,37,392,218,18,14,401,225
1837,65,383,248,14,14,390,255
1838,3,48,176,22,14,59,183
1838,8,244,102,16,16,252,110
1838,37,392,218,18,14,401,225
1838,65,383,248,14,14,390,255
1839,3,48,176,22,14,59,183
1839,8,244,102,16,16,252,110
1839,37,392,218,18,14,401,225
1839,65,383,248,14,14,390,255
1840,3,48,176,22,14,59,183
1840,8,244,102,16,16,252,110
1840,37,392,218,18,14,401,225
1840,65,383,248,14,14,390,255
1841,3,48,176,22,14,59,183
1841,8,244,102,16,16,252,110
1841,37,392,218,18,14,401,225
1841,65,383,248,14,14,390,255
1842,3,48,176,22,14,59,183
1842,8,244,102,16,16,252,110
1842,37,392,218,18,14,401,225
1842,65,383,248,14,14,390,255
1843,3,48,176,22,14,59,183
1843,8,244,102,16,16,252,110
1843,37,392,218,18,14,401,225
1843,65,383,248,14,14,390,255
1844,3,48,176,22,14,59,183
1844,8,244,102,16,16,252,110
1844,37,392,218,18,14,401,225
1844,65,383,248,14,14,390,255
1845,3,48,176,22,14,59,183
1845,8,244,102,16,16,252,110
1845,37,392,218,18,14,401,225
1845,65,383,248,14,14,390,255
1846,3,48,176,22,14,59,183
1846,8,244,102,16,16,252,110
1846,37,392,218,18,14,401,225
1846,65,383,248,14,14,390,255
1847,3,48,176,22,14,59,183
1847,8,244,102,16,16,252,110
1847,37,392,218,18,14,401,225
1847,65,383,248,14,14,390,255
1848,3,48,176,22,14,59,183
1848,8,244,102,16,16,252,110
1848,37,392,218,18,14,401,225
1848,65,383,248,14,14,390,255
1849,3,48,176,22,14,59,183
1849,8,244,102,16,16,252,110
1849,37,392,218,18,14,401,225
1849,65,383,248,14,14,390,255
1850,3,48,176,22,14,59,183
1850,8,244,102,16,16,252,110
1850,37,392,218,18,14,401,225
1850,65,383,248,14,14,390,255
1851,3,48,176,22,14,59,183
1851,8,244,102,16,16,252,110
1851,37,392,218,18,14,401,225
1851,65,383,248,14,14,390,255
1852,3,48,176,22,14,59,183
1852,8,244,102,16,16,252,110
1852,37,392,218,18,14,401,225
1852,65,383,248,14,14,390,255
1853,3,48,176,22,14,59,183
1853,8,244,102,16,16,252,110
1853,37,392,218,18,14,401,225
1853,65,383,248,14,14,390,255
1854,3,48,176,22,14,59,183
1854,8,244,102,16,16,252,110
1854,37,392,218,18,14,401,225
1854,65,383,248,14,14,390,255
1855,3,48,176,22,14,59,183
1855,8,244,102,16,16,252,110
1855,37,392,218,18,14,401,225
1855,65,383,248,14,14,390,255
1856,3,48,176,22,14,59,183
1856,8,244,102,16,16,252,110
1856,37,392,218,18,14,401,225
1856,65,383,248,14,14,390,255
1857,3,48,176,22,14,59,183
1857,8,244,102,16,16,252,110
1857,37,392,218,18,14,401,225
1857,65,383,248,14,14,390,255
1858,3,48,176,22,14,59,183
1858,8,244,102,16,16,252,110
1858,37,392,218,18,14,401,225
1858,65,383,248,14,14,390,255
1859,3,48,176,22,14,59,183
1859,8,244,102,16,16,252,110
1859,37,392,218,18,14,401,225
1859,65,383,248,14,14,390,255
1860,3,48,176,22,14,59,183
1860,8,244,102,16,16,252,110
1860,37,392,218,18,14,401,225
1860,65,383,248,14,14,390,255
1861,3,48,176,22,14,59,183
1861,8,244,102,16,16,252,110
1861,37,392,218,18,14,401,225
1861,65,383,248,14,14,390,255
1862,3,48,176,22,14,59,183
1862,8,244,102,16,16,252,110
1862,37,392,218,18,14,401,225
1862,65,383,248,14,14,390,255
1863,3,48,176,22,14,59,183
1863,8,244,102,16,16,252,110
1863,37,392,218,18,14,401,225
1863,65,383,248,14,14,390,255
1864,3,48,176,22,14,59,183
1864,8,244,102,16,16,252,110
1864,37,392,218,18,14,401,225
1864,65,383,248,14,14,390,255
1865,3,48,176,22,14,59,183
1865,8,244,102,16,16,252,110
1865,37,392,218,18,14,401,225
1865,65,383,248,14,14,390,255
1866,3,48,176,22,14,59,183
1866,8,244,102,16,16,252,110
1866,37,392,218,18,14,401,225
1866,65,383,248,14,14,390,255
1867,3,48,176,22,14,59,183
1867,8,244,102,16,16,252,110
1867,37,392,218,18,14,401,225
1867,65,383,248,14,14,390,255
1868,3,48,176,22,14,59,183
1868,8,244,102,16,16,252,110
1868,37,392,218,18,14,401,225
1868,65,383,248,14,14,390,255
1869,3,48,176,22,14,59,183
1869,8,244,102,16,16,252,110
1869,37,392,218,18,14,401,225
1869,65,383,248,14,14,390,255
1870,3,48,176,22,14,59,183
1870,8,244,102,16,16,252,110
1870,37,392,218,18,14,401,225
1870,65,383,248,14,14,390,255
1871,3,48,176,22,14,59,183
1871,8,244,102,16,16,252,110
1871,37,392,218,18,14,401,225
1871,65,383,248,14,14,390,255
1872,3,48,176,22,14,59,183
1872,8,244,102,16,16,252,110
1872,37,392,218,18,14,401,225
1872,65,383,248,14,14,390,255
1873,3,48,176,22,14,59,183
1873,8,244,102,16,16,252,110
1873,37,392,218,18,14,401,225
1873,65,383,248,14,14,390,255
1874,3,48,176,22,14,59,183
1874,8,244,102,16,16,252,110
1874,37,392,218,18,14,401,225
1874,65,383,248,14,14,390,255
1875,3,48,176,22,14,59,183
1875,8,244,102,16,16,252,110
